pymilvus,2.2.15,pip install pymilvus,2023-08-09,2023,0.1.0,2019-06-16,2019,https://pypi.org/project/pymilvus/,
dagster-graphql,1.4.7,pip install dagster-graphql,2023-08-18,2023,0.4.0rc2,2019-04-17,2019,https://pypi.org/project/dagster-graphql/,
awacs,2.4.0,pip install awacs,2023-08-13,2023,0.0.2,2013-03-27,2013,https://pypi.org/project/awacs/,
vertica-python,1.3.4,pip install vertica-python,2023-08-04,2023,0.1,2013-08-23,2013,https://pypi.org/project/vertica-python/,
tecton,0.7.3,pip install tecton,2023-08-11,2023,0.0.20,2021-06-16,2021,https://pypi.org/project/tecton/,
google-analytics-data,0.17.1,pip install google-analytics-data,2023-08-09,2023,0.1.0,2020-09-14,2020,https://pypi.org/project/google-analytics-data/,
mypy-boto3-athena,1.28.16,pip install mypy-boto3-athena,2023-08-01,2023,0.1.5,2019-11-09,2019,https://pypi.org/project/mypy-boto3-athena/,
jsonargparse,4.23.1,pip install jsonargparse,2023-08-04,2023,2.0.0,2019-08-26,2019,https://pypi.org/project/jsonargparse/,
oci,2.110.1,pip install oci,2023-08-15,2023,0.0.1,2017-09-08,2017,https://pypi.org/project/oci/,
deepspeed,0.10.1,pip install deepspeed,2023-08-18,2023,0.3.1.dev1,2020-10-22,2020,https://pypi.org/project/deepspeed/,
pytest-playwright,0.4.2,pip install pytest-playwright,2023-08-07,2023,0.0.2,2020-07-13,2020,https://pypi.org/project/pytest-playwright/,
awscrt,0.19.0,pip install awscrt,2023-08-14,2023,0.2.10,2019-04-16,2019,https://pypi.org/project/awscrt/,
dns-lexicon,3.14.1,pip install dns-lexicon,2023-08-13,2023,1.0.0,2016-02-05,2016,https://pypi.org/project/dns-lexicon/,
google-cloud-pipeline-components,2.3.0,pip install google-cloud-pipeline-components,2023-08-20,2023,0.1.0,2021-05-13,2021,https://pypi.org/project/google-cloud-pipeline-components/,
line-bot-sdk,3.2.0,pip install line-bot-sdk,2023-08-04,2023,0.1.0,2016-10-11,2016,https://pypi.org/project/line-bot-sdk/,
setuptools-git-versioning,1.13.5,pip install setuptools-git-versioning,2023-08-08,2023,1.1.2,2020-07-29,2020,https://pypi.org/project/setuptools-git-versioning/,
apache-airflow-providers-celery,3.3.2,pip install apache-airflow-providers-celery,2023-08-14,2023,1.0.0b1,2020-11-09,2020,https://pypi.org/project/apache-airflow-providers-celery/,
click-help-colors,0.9.2,pip install click-help-colors,2023-08-20,2023,0.2,2016-09-02,2016,https://pypi.org/project/click-help-colors/,
vulture,2.9,pip install vulture,2023-08-20,2023,0.1,2012-03-17,2012,https://pypi.org/project/vulture/,
syrupy,4.2.0,pip install syrupy,2023-08-21,2023,0.0.1,2019-12-05,2019,https://pypi.org/project/syrupy/,
datamodel-code-generator,0.21.4,pip install datamodel-code-generator,2023-08-09,2023,0.0.1,2019-07-23,2019,https://pypi.org/project/datamodel-code-generator/,
awsebcli,3.20.8,pip install awsebcli,2023-08-15,2023,3.0.1,2014-10-30,2014,https://pypi.org/project/awsebcli/,
soda-core,3.0.48,pip install soda-core,2023-08-11,2023,3.0.0b1,2022-03-22,2022,https://pypi.org/project/soda-core/,
model-bakery,1.14.0,pip install model-bakery,2023-08-17,2023,0.0.1a0,2019-10-11,2019,https://pypi.org/project/model-bakery/,
caio,0.9.13,pip install caio,2023-08-18,2023,0.0.3,2020-03-13,2020,https://pypi.org/project/caio/,
glean-parser,8.1.1,pip install glean-parser,2023-08-02,2023,0.1.1,2018-10-23,2018,https://pypi.org/project/glean-parser/,
jina,3.20.1,pip install jina,2023-08-10,2023,0.0.0,2020-02-03,2020,https://pypi.org/project/jina/,
mypy-boto3-events,1.28.16,pip install mypy-boto3-events,2023-08-01,2023,0.1.6,2019-11-09,2019,https://pypi.org/project/mypy-boto3-events/,
pydantic-settings,2.0.3,pip install pydantic-settings,2023-08-14,2023,0.1.0a1,2019-08-19,2019,https://pypi.org/project/pydantic-settings/,
splink,3.9.6,pip install splink,2023-08-17,2023,0.1.3,2020-03-13,2020,https://pypi.org/project/splink/,
mypy-boto3-ecr,1.28.16,pip install mypy-boto3-ecr,2023-08-01,2023,0.1.6,2019-11-09,2019,https://pypi.org/project/mypy-boto3-ecr/,
evidently,0.4.1,pip install evidently,2023-08-10,2023,0.1.0.dev0,2020-11-25,2020,https://pypi.org/project/evidently/,
kedro,0.18.12,pip install kedro,2023-08-01,2023,0.14.0,2019-05-16,2019,https://pypi.org/project/kedro/,
graphene-django,3.1.5,pip install graphene-django,2023-08-09,2023,0.0.1,2016-05-11,2016,https://pypi.org/project/graphene-django/,
furo,2023.8.19,pip install furo,2023-08-18,2023,2020.8.14b5,2020-09-14,2020,https://pypi.org/project/furo/,
gluonts,0.13.3,pip install gluonts,2023-08-07,2023,0,2021-11-11,2021,https://pypi.org/project/gluonts/,
sqlfluff-templater-dbt,2.3.0,pip install sqlfluff-templater-dbt,2023-08-14,2023,0.7.0a2,2021-10-10,2021,https://pypi.org/project/sqlfluff-templater-dbt/,
pyairtable,2.1.0.post1,pip install pyairtable,2023-08-18,2023,1.0.0.dev1,2021-08-08,2021,https://pypi.org/project/pyairtable/,
mdxpy,1.3.2,pip install mdxpy,2023-08-07,2023,0.1,2020-04-25,2020,https://pypi.org/project/mdxpy/,
dagster-spark,0.20.7,pip install dagster-spark,2023-08-18,2023,0.4.0rc2,2019-04-17,2019,https://pypi.org/project/dagster-spark/,
python-semantic-release,8.0.7,pip install python-semantic-release,2023-08-16,2023,0.1.0,2015-07-27,2015,https://pypi.org/project/python-semantic-release/,
types-aiofiles,23.2.0.0,pip install types-aiofiles,2023-08-16,2023,0.1.0,2021-02-02,2021,https://pypi.org/project/types-aiofiles/,
mypy-boto3-appconfig,1.28.16,pip install mypy-boto3-appconfig,2023-08-01,2023,1.10.33,2019-12-05,2019,https://pypi.org/project/mypy-boto3-appconfig/,
undetected-chromedriver,3.5.2,pip install undetected-chromedriver,2023-08-09,2023,1.3.5,2020-09-03,2020,https://pypi.org/project/undetected-chromedriver/,
dagit,1.4.7,pip install dagit,2023-08-18,2023,0.0.1,2018-08-10,2018,https://pypi.org/project/dagit/,
marquez-python,0.40.0,pip install marquez-python,2023-08-15,2023,0.1.0,2019-02-11,2019,https://pypi.org/project/marquez-python/,
discord,2.3.2,pip install discord,2023-08-10,2023,0.0.2,2017-08-18,2017,https://pypi.org/project/discord/,
apache-airflow-providers-docker,3.7.3,pip install apache-airflow-providers-docker,2023-08-14,2023,1.0.0b1,2020-11-09,2020,https://pypi.org/project/apache-airflow-providers-docker/,
mkdocstrings-python,1.5.0,pip install mkdocstrings-python,2023-08-20,2023,0.1.0,2021-12-18,2021,https://pypi.org/project/mkdocstrings-python/,
rule-engine,4.1.0,pip install rule-engine,2023-08-03,2023,0.9.0,2018-05-16,2018,https://pypi.org/project/rule-engine/,
zenpy,2.0.30,pip install zenpy,2023-08-18,2023,0.0.5,2015-08-30,2015,https://pypi.org/project/zenpy/,
awslambdaric,2.0.5,pip install awslambdaric,2023-08-16,2023,1.0.0,2020-12-01,2020,https://pypi.org/project/awslambdaric/,
cloudinary,1.34.0,pip install cloudinary,2023-08-14,2023,0.2.1,2012-07-08,2012,https://pypi.org/project/cloudinary/,
keras-nightly,2.15.0.dev2023082107,pip install keras-nightly,2023-08-21,2023,2.5.0.dev2021020510,2021-02-05,2021,https://pypi.org/project/keras-nightly/,
apache-airflow-providers-jdbc,4.0.1,pip install apache-airflow-providers-jdbc,2023-08-01,2023,1.0.0b1,2020-11-09,2020,https://pypi.org/project/apache-airflow-providers-jdbc/,
flask-oidc,2.0.0,pip install flask-oidc,2023-08-21,2023,0.1.0,2014-07-31,2014,https://pypi.org/project/flask-oidc/,
couchbase,4.1.7,pip install couchbase,2023-08-08,2023,0.7.0,2012-07-31,2012,https://pypi.org/project/couchbase/,
tensorflow-data-validation,1.14.0,pip install tensorflow-data-validation,2023-08-14,2023,0.9.0,2018-09-08,2018,https://pypi.org/project/tensorflow-data-validation/,
awsiotsdk,1.18.0,pip install awsiotsdk,2023-08-14,2023,0.2.4,2019-05-13,2019,https://pypi.org/project/awsiotsdk/,
mypy-boto3-ssm,1.28.16,pip install mypy-boto3-ssm,2023-08-01,2023,0.1.6,2019-11-09,2019,https://pypi.org/project/mypy-boto3-ssm/,
sqlite-utils,3.35,pip install sqlite-utils,2023-08-18,2023,0.2,2018-07-29,2018,https://pypi.org/project/sqlite-utils/,
quantconnect-stubs,15802,pip install quantconnect-stubs,2023-08-18,2023,9811,2020-11-13,2020,https://pypi.org/project/quantconnect-stubs/,
apache-airflow-providers-apache-hive,6.1.4,pip install apache-airflow-providers-apache-hive,2023-08-08,2023,1.0.0b1,2020-11-09,2020,https://pypi.org/project/apache-airflow-providers-apache-hive/,
django-auth-ldap,4.5.0,pip install django-auth-ldap,2023-08-08,2023,1.0.10,2011-06-23,2011,https://pypi.org/project/django-auth-ldap/,
types-aiobotocore,2.6.0,pip install types-aiobotocore,2023-08-12,2023,2.1.0,2022-02-07,2022,https://pypi.org/project/types-aiobotocore/,
signxml,3.2.1,pip install signxml,2023-08-06,2023,0.0.1,2014-09-03,2014,https://pypi.org/project/signxml/,
zarr,2.16.1,pip install zarr,2023-08-18,2023,0.2.2,2015-12-18,2015,https://pypi.org/project/zarr/,
mypy-boto3-elbv2,1.28.24,pip install mypy-boto3-elbv2,2023-08-10,2023,0.1.6,2019-11-09,2019,https://pypi.org/project/mypy-boto3-elbv2/,
types-aiobotocore-s3,2.6.0,pip install types-aiobotocore-s3,2023-08-12,2023,2.1.0,2022-02-07,2022,https://pypi.org/project/types-aiobotocore-s3/,
cantools,39.2.0,pip install cantools,2023-08-10,2023,0.2.1,2015-04-26,2015,https://pypi.org/project/cantools/,
mitmproxy,10.0.0,pip install mitmproxy,2023-08-04,2023,0.8,2012-04-09,2012,https://pypi.org/project/mitmproxy/,
types-aiobotocore-dynamodb,2.6.0,pip install types-aiobotocore-dynamodb,2023-08-12,2023,2.1.0,2022-02-07,2022,https://pypi.org/project/types-aiobotocore-dynamodb/,
interpret-core,0.4.3,pip install interpret-core,2023-08-05,2023,0.1.16,2019-09-18,2019,https://pypi.org/project/interpret-core/,
types-aiobotocore-sqs,2.6.0,pip install types-aiobotocore-sqs,2023-08-12,2023,2.1.0,2022-02-07,2022,https://pypi.org/project/types-aiobotocore-sqs/,
types-aiobotocore-ec2,2.6.0,pip install types-aiobotocore-ec2,2023-08-12,2023,2.1.0,2022-02-07,2022,https://pypi.org/project/types-aiobotocore-ec2/,
dagster-dbt,0.20.7,pip install dagster-dbt,2023-08-18,2023,0.5.6rc2,2019-08-15,2019,https://pypi.org/project/dagster-dbt/,
extract-msg,0.45.0,pip install extract-msg,2023-08-13,2023,0.20.6,2018-12-05,2018,https://pypi.org/project/extract-msg/,
hdx-python-utilities,3.6.2,pip install hdx-python-utilities,2023-08-08,2023,1,2017-10-11,2017,https://pypi.org/project/hdx-python-utilities/,
commitizen,3.6.0,pip install commitizen,2023-08-01,2023,0.8.4,2017-11-08,2017,https://pypi.org/project/commitizen/,
mkdocs-autorefs,0.5.0,pip install mkdocs-autorefs,2023-08-02,2023,0.1.0,2021-02-17,2021,https://pypi.org/project/mkdocs-autorefs/,
hdx-python-country,3.5.2,pip install hdx-python-country,2023-08-09,2023,0.5,2017-10-16,2017,https://pypi.org/project/hdx-python-country/,
types-aiobotocore-lambda,2.6.0,pip install types-aiobotocore-lambda,2023-08-12,2023,2.1.0,2022-02-07,2022,https://pypi.org/project/types-aiobotocore-lambda/,
types-aiobotocore-cloudformation,2.6.0,pip install types-aiobotocore-cloudformation,2023-08-12,2023,2.1.0,2022-02-07,2022,https://pypi.org/project/types-aiobotocore-cloudformation/,
azure-ai-formrecognizer,3.3.0,pip install azure-ai-formrecognizer,2023-08-08,2023,1.0.0b1,2020-04-23,2020,https://pypi.org/project/azure-ai-formrecognizer/,
voila,0.5.0,pip install voila,2023-08-17,2023,0.0.0,2018-08-08,2018,https://pypi.org/project/voila/,
types-aiobotocore-rds,2.6.0,pip install types-aiobotocore-rds,2023-08-12,2023,2.1.0,2022-02-07,2022,https://pypi.org/project/types-aiobotocore-rds/,
tensorflow-model-analysis,0.45.0,pip install tensorflow-model-analysis,2023-08-14,2023,0.6.0,2018-03-23,2018,https://pypi.org/project/tensorflow-model-analysis/,
qiskit-terra,0.25.1,pip install qiskit-terra,2023-08-17,2023,0.7.0,2018-12-19,2018,https://pypi.org/project/qiskit-terra/,
mypy-boto3-iam,1.28.16,pip install mypy-boto3-iam,2023-08-01,2023,0.1.6,2019-11-09,2019,https://pypi.org/project/mypy-boto3-iam/,
django-admin-rangefilter,0.11.0,pip install django-admin-rangefilter,2023-08-20,2023,0.1.0,2016-06-24,2016,https://pypi.org/project/django-admin-rangefilter/,
dagster-aws,0.20.7,pip install dagster-aws,2023-08-18,2023,0.4.0rc2,2019-04-17,2019,https://pypi.org/project/dagster-aws/,
apache-airflow-providers-redis,3.3.1,pip install apache-airflow-providers-redis,2023-08-09,2023,1.0.0b1,2020-11-09,2020,https://pypi.org/project/apache-airflow-providers-redis/,
pydevd-pycharm,232.9559.11,pip install pydevd-pycharm,2023-08-10,2023,191.4212.43,2019-01-24,2019,https://pypi.org/project/pydevd-pycharm/,
poetry-dynamic-versioning,1.0.1,pip install poetry-dynamic-versioning,2023-08-21,2023,0.1.0,2019-06-06,2019,https://pypi.org/project/poetry-dynamic-versioning/,
types-aiobotocore-acm,2.5.4,pip install types-aiobotocore-acm,2023-08-09,2023,2.1.0,2022-02-07,2022,https://pypi.org/project/types-aiobotocore-acm/,
fpdf2,2.7.5,pip install fpdf2,2023-08-04,2023,2.0.0,2017-05-04,2017,https://pypi.org/project/fpdf2/,
types-aiobotocore-elbv2,2.6.0,pip install types-aiobotocore-elbv2,2023-08-12,2023,2.1.0,2022-02-07,2022,https://pypi.org/project/types-aiobotocore-elbv2/,
types-aiobotocore-route53,2.6.0,pip install types-aiobotocore-route53,2023-08-12,2023,2.1.0,2022-02-07,2022,https://pypi.org/project/types-aiobotocore-route53/,
datadog-lambda,4.78.0,pip install datadog-lambda,2023-08-07,2023,0.1.0,2019-07-25,2019,https://pypi.org/project/datadog-lambda/,
types-aiobotocore-iam,2.6.0,pip install types-aiobotocore-iam,2023-08-12,2023,2.1.0,2022-02-07,2022,https://pypi.org/project/types-aiobotocore-iam/,
clearml,1.12.2,pip install clearml,2023-08-11,2023,0.17.0,2020-12-22,2020,https://pypi.org/project/clearml/,
Files.com,1.0.1018,pip install Files.com,2023-08-21,2023,1.0.9,2020-07-29,2020,https://pypi.org/project/Files.com/,
python-on-whales,0.64.2,pip install python-on-whales,2023-08-16,2023,0.1,2020-10-24,2020,https://pypi.org/project/python-on-whales/,
mlforecast,0.9.1,pip install mlforecast,2023-08-15,2023,0.0.1,2021-04-27,2021,https://pypi.org/project/mlforecast/,
openvino-telemetry,2023.1.1,pip install openvino-telemetry,2023-08-10,2023,2022.1.0,2021-12-24,2021,https://pypi.org/project/openvino-telemetry/,
pycarlo,0.8.0,pip install pycarlo,2023-08-09,2023,0.0.2,2022-01-11,2022,https://pypi.org/project/pycarlo/,
launchable,1.72.3,pip install launchable,2023-08-10,2023,0.0.4,2020-10-06,2020,https://pypi.org/project/launchable/,
pillow-heif,0.13.0,pip install pillow-heif,2023-08-09,2023,0.1.4,2021-11-05,2021,https://pypi.org/project/pillow-heif/,
statsig,0.17.1,pip install statsig,2023-08-14,2023,0.1.0,2021-08-19,2021,https://pypi.org/project/statsig/,
tencentcloud-sdk-python,3.0.962,pip install tencentcloud-sdk-python,2023-08-21,2023,3.0.3,2018-04-24,2018,https://pypi.org/project/tencentcloud-sdk-python/,
sse-starlette,1.6.5,pip install sse-starlette,2023-08-12,2023,0.1.0,2020-02-21,2020,https://pypi.org/project/sse-starlette/,
c7n-mailer,0.6.29,pip install c7n-mailer,2023-08-15,2023,0.1,2017-05-16,2017,https://pypi.org/project/c7n-mailer/,
tensorflow-ranking,0.5.3,pip install tensorflow-ranking,2023-08-11,2023,0.1.0,2019-02-08,2019,https://pypi.org/project/tensorflow-ranking/,
pytest-httpx,0.23.1,pip install pytest-httpx,2023-08-02,2023,0.0.1,2020-02-05,2020,https://pypi.org/project/pytest-httpx/,
rdkit,2023.3.3,pip install rdkit,2023-08-18,2023,2009.Q1b1,2009-02-04,2009,https://pypi.org/project/rdkit/,
pytype,2023.8.14,pip install pytype,2023-08-15,2023,0.2,2016-06-27,2016,https://pypi.org/project/pytype/,
apache-airflow-providers-microsoft-azure,6.2.4,pip install apache-airflow-providers-microsoft-azure,2023-08-14,2023,1.0.0b1,2020-11-09,2020,https://pypi.org/project/apache-airflow-providers-microsoft-azure/,
qdrant-client,1.4.0,pip install qdrant-client,2023-08-03,2023,0.1.0,2021-02-09,2021,https://pypi.org/project/qdrant-client/,
grpc-interceptor,0.15.3,pip install grpc-interceptor,2023-08-15,2023,0.1.0,2020-07-13,2020,https://pypi.org/project/grpc-interceptor/,
grpcio-testing,1.57.0,pip install grpcio-testing,2023-08-10,2023,1.13.0rc2,2018-06-20,2018,https://pypi.org/project/grpcio-testing/,
fastapi-pagination,0.12.8,pip install fastapi-pagination,2023-08-14,2023,0.1.0,2020-11-06,2020,https://pypi.org/project/fastapi-pagination/,
aiocache,0.12.2,pip install aiocache,2023-08-06,2023,0.0.1,2016-09-30,2016,https://pypi.org/project/aiocache/,
pycmarkgfm,1.2.1,pip install pycmarkgfm,2023-08-19,2023,1.0.1,2020-10-24,2020,https://pypi.org/project/pycmarkgfm/,
grimp,3,pip install grimp,2023-08-18,2023,1.0b1,2018-12-10,2018,https://pypi.org/project/grimp/,
shodan,1.30.0,pip install shodan,2023-08-15,2023,0.1,2010-09-07,2010,https://pypi.org/project/shodan/,
tinybird-cli,1.0.0b398,pip install tinybird-cli,2023-08-18,2023,1.0.0b30,2021-04-06,2021,https://pypi.org/project/tinybird-cli/,
botorch,0.9.2,pip install botorch,2023-08-11,2023,0.1.0,2019-05-01,2019,https://pypi.org/project/botorch/,
optimum,1.11.2,pip install optimum,2023-08-17,2023,0.0.1,2021-09-14,2021,https://pypi.org/project/optimum/,
chiapos,2.0.2,pip install chiapos,2023-08-17,2023,0.1b1,2020-06-29,2020,https://pypi.org/project/chiapos/,
pandas-market-calendars,4.2.0,pip install pandas-market-calendars,2023-08-21,2023,0.1,2016-12-28,2016,https://pypi.org/project/pandas-market-calendars/,
import-linter,1.11.1,pip install import-linter,2023-08-21,2023,1.0a1,2019-01-27,2019,https://pypi.org/project/import-linter/,
pystac,1.8.3,pip install pystac,2023-08-10,2023,0.1.1,2018-01-05,2018,https://pypi.org/project/pystac/,
giturlparse,0.11.1,pip install giturlparse,2023-08-04,2023,0.9.1,2018-01-20,2018,https://pypi.org/project/giturlparse/,
pybump,1.11.2,pip install pybump,2023-08-12,2023,0.1.2,2018-10-06,2018,https://pypi.org/project/pybump/,
SudachiDict-core,20230711,pip install SudachiDict-core,2023-08-14,2023,0.0.0,2019-11-20,2019,https://pypi.org/project/SudachiDict-core/,
apache-airflow-providers-oracle,3.7.2,pip install apache-airflow-providers-oracle,2023-08-01,2023,1.0.0b1,2020-11-09,2020,https://pypi.org/project/apache-airflow-providers-oracle/,
cloudflare,2.11.7,pip install cloudflare,2023-08-19,2023,1.0.1,2016-05-13,2016,https://pypi.org/project/cloudflare/,
darts,0.25.0,pip install darts,2023-08-05,2023,0.0.1,2020-06-15,2020,https://pypi.org/project/darts/,
qiskit,0.44.1,pip install qiskit,2023-08-17,2023,0.3.2,2017-08-24,2017,https://pypi.org/project/qiskit/,
datarobot,3.2.0,pip install datarobot,2023-08-03,2023,0,2016-03-24,2016,https://pypi.org/project/datarobot/,
dagster-postgres,0.20.7,pip install dagster-postgres,2023-08-18,2023,0.5.9rc0,2019-09-17,2019,https://pypi.org/project/dagster-postgres/,
chia-rs,0.2.10,pip install chia-rs,2023-08-08,2023,0.1.0,2022-02-03,2022,https://pypi.org/project/chia-rs/,
mkdocs-techdocs-core,1.2.2,pip install mkdocs-techdocs-core,2023-08-16,2023,0.0.1,2020-07-20,2020,https://pypi.org/project/mkdocs-techdocs-core/,
duckduckgo-search,3.8.5,pip install duckduckgo-search,2023-08-14,2023,0.3,2021-04-25,2021,https://pypi.org/project/duckduckgo-search/,
types-beautifulsoup4,4.12.0.6,pip install types-beautifulsoup4,2023-08-13,2023,4.9.0,2021-07-11,2021,https://pypi.org/project/types-beautifulsoup4/,
dtlpy,1.82.17,pip install dtlpy,2023-08-16,2023,1.14.2,2020-04-16,2020,https://pypi.org/project/dtlpy/,
shillelagh,1.2.7,pip install shillelagh,2023-08-14,2023,0.1,2020-10-26,2020,https://pypi.org/project/shillelagh/,
great-expectations-experimental,0.1.20230816044,pip install great-expectations-experimental,2023-08-16,2023,0.1.20210115001,2021-01-16,2021,https://pypi.org/project/great-expectations-experimental/,
prometheus-api-client,0.5.4,pip install prometheus-api-client,2023-08-16,2023,0.0.1,2019-03-25,2019,https://pypi.org/project/prometheus-api-client/,
gitignore-parser,0.1.6,pip install gitignore-parser,2023-08-07,2023,0.0.1,2018-11-24,2018,https://pypi.org/project/gitignore-parser/,
feast,0.33.1,pip install feast,2023-08-14,2023,0.1.0,2019-04-09,2019,https://pypi.org/project/feast/,
ctranslate2,3.18.0,pip install ctranslate2,2023-08-03,2023,1.20.1,2021-04-29,2021,https://pypi.org/project/ctranslate2/,
google-cloud-billing,1.11.2,pip install google-cloud-billing,2023-08-03,2023,0.1.0,2020-02-29,2020,https://pypi.org/project/google-cloud-billing/,
django-two-factor-auth,1.15.4,pip install django-two-factor-auth,2023-08-14,2023,0.1.0,2012-09-12,2012,https://pypi.org/project/django-two-factor-auth/,
azure-cognitiveservices-speech,1.31.0,pip install azure-cognitiveservices-speech,2023-08-04,2023,1.2.0,2018-12-18,2018,https://pypi.org/project/azure-cognitiveservices-speech/,
scann,1.2.10,pip install scann,2023-08-02,2023,1.1.0,2020-10-05,2020,https://pypi.org/project/scann/,
clr-loader,0.2.6,pip install clr-loader,2023-08-07,2023,0.1.0,2020-11-20,2020,https://pypi.org/project/clr-loader/,
qcs-api-client,0.23.0,pip install qcs-api-client,2023-08-09,2023,0.4.3,2020-12-18,2020,https://pypi.org/project/qcs-api-client/,
ibm-platform-services,0.39.0,pip install ibm-platform-services,2023-08-15,2023,0.1.2,2020-03-31,2020,https://pypi.org/project/ibm-platform-services/,
pyreadstat,1.2.3,pip install pyreadstat,2023-08-21,2023,0.1.6,2018-08-23,2018,https://pypi.org/project/pyreadstat/,
gotrue,1.0.3,pip install gotrue,2023-08-03,2023,0.1.0,2021-01-28,2021,https://pypi.org/project/gotrue/,
dagster-k8s,0.20.7,pip install dagster-k8s,2023-08-18,2023,0.6.7rc0,2020-01-10,2020,https://pypi.org/project/dagster-k8s/,
django-grappelli,3.0.7,pip install django-grappelli,2023-08-15,2023,1.3,2010-12-23,2010,https://pypi.org/project/django-grappelli/,
docarray,0.37.0,pip install docarray,2023-08-03,2023,0.0.0,2021-12-09,2021,https://pypi.org/project/docarray/,
aws-cdk.aws-apigatewayv2-alpha,2.92.0a0,pip install aws-cdk.aws-apigatewayv2-alpha,2023-08-15,2023,2.0.0a1,2021-10-21,2021,https://pypi.org/project/aws-cdk.aws-apigatewayv2-alpha/,
jupyterhub,4.0.2,pip install jupyterhub,2023-08-10,2023,0.1.0,2015-03-08,2015,https://pypi.org/project/jupyterhub/,
tmdbv3api,1.9.0,pip install tmdbv3api,2023-08-14,2023,0.1,2016-06-24,2016,https://pypi.org/project/tmdbv3api/,
mypy-boto3-route53,1.28.16.post1,pip install mypy-boto3-route53,2023-08-01,2023,0.1.6,2019-11-09,2019,https://pypi.org/project/mypy-boto3-route53/,
msgspec,0.18.1,pip install msgspec,2023-08-16,2023,0.0.1,2021-02-23,2021,https://pypi.org/project/msgspec/,
apache-airflow-providers-presto,5.1.2,pip install apache-airflow-providers-presto,2023-08-01,2023,1.0.0b1,2020-11-09,2020,https://pypi.org/project/apache-airflow-providers-presto/,
PureCloudPlatformClientV2,182.0.0,pip install PureCloudPlatformClientV2,2023-08-15,2023,2.0.1,2017-04-06,2017,https://pypi.org/project/PureCloudPlatformClientV2/,
aws-cdk.aws-glue-alpha,2.92.0a0,pip install aws-cdk.aws-glue-alpha,2023-08-15,2023,2.0.0a1,2021-10-21,2021,https://pypi.org/project/aws-cdk.aws-glue-alpha/,
browserstack-local,1.2.7,pip install browserstack-local,2023-08-18,2023,0.1,2014-06-12,2014,https://pypi.org/project/browserstack-local/,
mypy-boto3-identitystore,1.28.16,pip install mypy-boto3-identitystore,2023-08-01,2023,1.14.52.1,2020-08-31,2020,https://pypi.org/project/mypy-boto3-identitystore/,
mypy-boto3-stepfunctions,1.28.16,pip install mypy-boto3-stepfunctions,2023-08-01,2023,0.1.6,2019-11-09,2019,https://pypi.org/project/mypy-boto3-stepfunctions/,
typesense,0.16.0,pip install typesense,2023-08-11,2023,0.1.0,2018-03-04,2018,https://pypi.org/project/typesense/,
h2o-wave,0.26.2,pip install h2o-wave,2023-08-03,2023,0.7.0,2020-10-15,2020,https://pypi.org/project/h2o-wave/,
dagster-cloud,1.4.7,pip install dagster-cloud,2023-08-18,2023,0.1.0,2021-06-10,2021,https://pypi.org/project/dagster-cloud/,
apache-airflow-providers-apache-beam,5.2.1,pip install apache-airflow-providers-apache-beam,2023-08-14,2023,1.0.0rc1,2021-02-04,2021,https://pypi.org/project/apache-airflow-providers-apache-beam/,
sphinx-click,5.0.1,pip install sphinx-click,2023-08-17,2023,0.0.1.dev2,2017-04-05,2017,https://pypi.org/project/sphinx-click/,
celery-types,0.19.0,pip install celery-types,2023-08-06,2023,0.1.0,2021-02-08,2021,https://pypi.org/project/celery-types/,
ax-platform,0.3.4,pip install ax-platform,2023-08-11,2023,0.0.0,2019-04-29,2019,https://pypi.org/project/ax-platform/,
opencv-contrib-python-headless,4.8.0.76,pip install opencv-contrib-python-headless,2023-08-09,2023,3.4.0.14,2018-05-15,2018,https://pypi.org/project/opencv-contrib-python-headless/,
datadog-checks-base,33.0.0,pip install datadog-checks-base,2023-08-18,2023,1.2.2,2018-05-14,2018,https://pypi.org/project/datadog-checks-base/,
sphinx-gallery,0.14.0,pip install sphinx-gallery,2023-08-18,2023,0.0.4,2015-01-18,2015,https://pypi.org/project/sphinx-gallery/,
mkdocs-macros-plugin,1.0.4,pip install mkdocs-macros-plugin,2023-08-07,2023,0.1.1,2018-09-11,2018,https://pypi.org/project/mkdocs-macros-plugin/,
recordclass,0.2,pip install recordclass,2023-08-04,2023,0.3,2015-03-27,2015,https://pypi.org/project/recordclass/,
stable-baselines3,2.1.0,pip install stable-baselines3,2023-08-17,2023,0.6.0a1,2020-05-07,2020,https://pypi.org/project/stable-baselines3/,
aws-cdk.aws-apigatewayv2-integrations-alpha,2.92.0a0,pip install aws-cdk.aws-apigatewayv2-integrations-alpha,2023-08-15,2023,2.0.0a1,2021-10-21,2021,https://pypi.org/project/aws-cdk.aws-apigatewayv2-integrations-alpha/,
wagtail,5.1.1,pip install wagtail,2023-08-14,2023,0.1,2014-02-07,2014,https://pypi.org/project/wagtail/,
Willow,1.6.1,pip install Willow,2023-08-04,2023,0.1,2014-11-10,2014,https://pypi.org/project/Willow/,
fiddler-client,1.8.3,pip install fiddler-client,2023-08-01,2023,0.1,2019-03-22,2019,https://pypi.org/project/fiddler-client/,
lameenc,1.6.1,pip install lameenc,2023-08-12,2023,0.0.1,2022-01-31,2022,https://pypi.org/project/lameenc/,
huaweicloudsdkcore,3.1.55,pip install huaweicloudsdkcore,2023-08-21,2023,3.0.2b0,2020-05-18,2020,https://pypi.org/project/huaweicloudsdkcore/,
